Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-qd1r,branch-4d91,branch-6e1m,branch-6mdr,branch-751i,branch-lwwt,branch-7gxz,branch-bbdp,branch-qi5c,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
3,1628429281414,08/08/2021 13:28:01,1628429291880,1,08/08/2021 14:28:11,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,0,1,0,,,,,,,
4,1628429989324,08/08/2021 13:39:49,1628429999790,1,08/08/2021 14:39:59,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
5,1628430000480,08/08/2021 13:40:00,1628430010939,1,08/08/2021 14:40:10,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
6,1628430015362,08/08/2021 13:40:15,1628430025838,1,08/08/2021 14:40:25,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,2,0,1,0,,,,,,video,
7,1628430018878,08/08/2021 13:40:18,1628430029412,1,08/08/2021 14:40:29,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,23326,,,,,0,1,0,,,,,,video,
8,1628430063022,08/08/2021 13:41:03,1628430073458,1,08/08/2021 14:41:13,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,44022,,,,,0,1,0,,,,,,instructions,
9,1628430067621,08/08/2021 13:41:07,1628430078176,1,08/08/2021 14:41:18,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,4679.699999809265,,,Right,1,0,1,0,,,,,,response,
10,1628430067728,08/08/2021 13:41:07,1628430078180,1,08/08/2021 14:41:18,53563,19,task-ptdz,,14953480,uhnwig14,4449574,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x625,,Eye dominance,4,oneFirst,,,,,173,Right,173,Right,Spreadsheet1,,,END TASK,,,,,78390,,,,,0,1,0,,,,,,,
1,1628431755142,08/08/2021 14:09:15,1628431754952,1,08/08/2021 15:09:14,53563,19,task-ptdz,,14953821,lb18lit4,4449717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x789,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628431764345,08/08/2021 14:09:24,1628431764193,1,08/08/2021 15:09:24,53563,19,task-ptdz,,14953821,lb18lit4,4449717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x789,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9209.79999999702,,,,,0,1,0,,,,,,intro,
3,1628431800423,08/08/2021 14:10:00,1628431800294,1,08/08/2021 15:10:00,53563,19,task-ptdz,,14953821,lb18lit4,4449717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x789,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,36091.29999999702,,,,,0,1,0,,,,,,video,
4,1628431806047,08/08/2021 14:10:06,1628431805906,1,08/08/2021 15:10:05,53563,19,task-ptdz,,14953821,lb18lit4,4449717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x789,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5604.20000000298,,,,,0,1,0,,,,,,instructions,
5,1628431808959,08/08/2021 14:10:08,1628431808803,1,08/08/2021 15:10:08,53563,19,task-ptdz,,14953821,lb18lit4,4449717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x789,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2887.4000000059605,,,Right,1,0,1,0,,,,,,response,
6,1628431809049,08/08/2021 14:10:09,1628431808806,1,08/08/2021 15:10:08,53563,19,task-ptdz,,14953821,lb18lit4,4449717,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 92.0.4515.107,1440x900,1440x789,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,53854,,,,,0,1,0,,,,,,,
1,1628446196128,08/08/2021 18:09:56,1628446192558,1,08/08/2021 19:09:52,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628446201611,08/08/2021 18:10:01,1628446198014,1,08/08/2021 19:09:58,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5398.700000047684,,,,,0,1,0,,,,,,intro,
3,1628446246192,08/08/2021 18:10:46,1628446242596,1,08/08/2021 19:10:42,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
4,1628446252419,08/08/2021 18:10:52,1628446248823,1,08/08/2021 19:10:48,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
5,1628446291361,08/08/2021 18:11:31,1628446287848,1,08/08/2021 19:11:27,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,44015.700000047684,,,,,0,1,0,,,,,,video,
6,1628446313923,08/08/2021 18:11:53,1628446310396,1,08/08/2021 19:11:50,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,22530.5,,,,,0,1,0,,,,,,instructions,
7,1628446316284,08/08/2021 18:11:56,1628446312674,1,08/08/2021 19:11:52,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,2247.899999856949,,,Left,1,0,1,0,,,,,,response,
8,1628446316425,08/08/2021 18:11:56,1628446312678,1,08/08/2021 19:11:52,53563,19,task-ptdz,,14958150,xxcxlrcr,4450348,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,oneFirst,,,,,157,Right,157,Right,Spreadsheet1,,,END TASK,,,,,70082,,,,,0,1,0,,,,,,,
1,1628455990216,08/08/2021 20:53:10,1628455987825,1,08/08/2021 21:53:07,53563,19,task-ptdz,,14960377,603eratv,4450899,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x616,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628455994469,08/08/2021 20:53:14,1628455992125,1,08/08/2021 21:53:12,53563,19,task-ptdz,,14960377,603eratv,4450899,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x616,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4253.600000143051,,,,,0,1,0,,,,,,intro,
3,1628456033885,08/08/2021 20:53:53,1628456031547,1,08/08/2021 21:53:51,53563,19,task-ptdz,,14960377,603eratv,4450899,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x616,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,39410.299999952316,,,,,0,1,0,,,,,,video,
4,1628456036771,08/08/2021 20:53:56,1628456034435,1,08/08/2021 21:53:54,53563,19,task-ptdz,,14960377,603eratv,4450899,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x616,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,2872.899999856949,,,,,0,1,0,,,,,,instructions,
5,1628456037912,08/08/2021 20:53:57,1628456035587,1,08/08/2021 21:53:55,53563,19,task-ptdz,,14960377,603eratv,4450899,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x616,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,1143.7000000476837,,,Left,1,0,1,0,,,,,,response,
6,1628456037975,08/08/2021 20:53:57,1628456035589,1,08/08/2021 21:53:55,53563,19,task-ptdz,,14960377,603eratv,4450899,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x616,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,47764,,,,,0,1,0,,,,,,,
1,1628497311717,09/08/2021 08:21:51,1628497310437,1,09/08/2021 09:21:50,53563,19,task-ptdz,,14966199,ot56fgiv,4452039,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628497314635,09/08/2021 08:21:54,1628497313356,1,09/08/2021 09:21:53,53563,19,task-ptdz,,14966199,ot56fgiv,4452039,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2762.5,,,,,0,1,0,,,,,,intro,
3,1628497346043,09/08/2021 08:22:26,1628497344800,1,09/08/2021 09:22:24,53563,19,task-ptdz,,14966199,ot56fgiv,4452039,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,31400.100000000035,,,,,0,1,0,,,,,,video,
4,1628497349266,09/08/2021 08:22:29,1628497348044,1,09/08/2021 09:22:28,53563,19,task-ptdz,,14966199,ot56fgiv,4452039,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,3201.5999999999767,,,,,0,1,0,,,,,,instructions,
5,1628497351282,09/08/2021 08:22:31,1628497350071,1,09/08/2021 09:22:30,53563,19,task-ptdz,,14966199,ot56fgiv,4452039,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,1997.0999999999767,,,Left,1,0,1,0,,,,,,response,
6,1628497351365,09/08/2021 08:22:31,1628497350077,1,09/08/2021 09:22:30,53563,19,task-ptdz,,14966199,ot56fgiv,4452039,,complete,,,computer,Desktop or Laptop,Chromium OS 13904.97.0,Chrome 91.0.4472.167,1366x768,1366x649,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,39640,,,,,0,1,0,,,,,,,
1,1628500110982,09/08/2021 09:08:30,1628500110876,1,09/08/2021 10:08:30,53563,19,task-ptdz,,14975301,5alb5mbe,4452506,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1920x1080,1319x905,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628500117573,09/08/2021 09:08:37,1628500117519,1,09/08/2021 10:08:37,53563,19,task-ptdz,,14975301,5alb5mbe,4452506,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1920x1080,1319x905,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6601,,,,,0,1,0,,,,,,intro,
3,1628500209030,09/08/2021 09:10:09,1628500208857,1,09/08/2021 10:10:08,53563,19,task-ptdz,,14975301,5alb5mbe,4452506,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1920x1080,1319x905,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,91328,,,,,0,1,0,,,,,,video,
4,1628500251030,09/08/2021 09:10:51,1628500250922,1,09/08/2021 10:10:50,53563,19,task-ptdz,,14975301,5alb5mbe,4452506,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1920x1080,1319x905,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,42058,,,,,0,1,0,,,,,,instructions,
5,1628500258746,09/08/2021 09:10:58,1628500258685,1,09/08/2021 10:10:58,53563,19,task-ptdz,,14975301,5alb5mbe,4452506,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1920x1080,1319x905,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,7747,,,Right,1,0,1,0,,,,,,response,
6,1628500258808,09/08/2021 09:10:58,1628500258687,1,09/08/2021 10:10:58,53563,19,task-ptdz,,14975301,5alb5mbe,4452506,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.1.1,1920x1080,1319x905,,Eye dominance,4,bothFirst,178,Right,178,Right,,,,,Spreadsheet1,,,END TASK,,,,,147811,,,,,0,1,0,,,,,,,
1,1628516432027,09/08/2021 13:40:32,1628516430288,1,09/08/2021 14:40:30,53563,19,task-ptdz,,14991536,degapau0,4454520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1536x864,1536x754,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628516437116,09/08/2021 13:40:37,1628516435428,1,09/08/2021 14:40:35,53563,19,task-ptdz,,14991536,degapau0,4454520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5095.300000000745,,,,,0,1,0,,,,,,intro,
3,1628516488639,09/08/2021 13:41:28,1628516486947,1,09/08/2021 14:41:26,53563,19,task-ptdz,,14991536,degapau0,4454520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,51499.40000000037,,,,,0,1,0,,,,,,video,
4,1628516546017,09/08/2021 13:42:26,1628516544335,1,09/08/2021 14:42:24,53563,19,task-ptdz,,14991536,degapau0,4454520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,57372.70000000112,,,,,0,1,0,,,,,,instructions,
5,1628516548185,09/08/2021 13:42:28,1628516546497,1,09/08/2021 14:42:26,53563,19,task-ptdz,,14991536,degapau0,4454520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,2134.5999999996275,,,Right,1,0,1,0,,,,,,response,
6,1628516548310,09/08/2021 13:42:28,1628516546510,1,09/08/2021 14:42:26,53563,19,task-ptdz,,14991536,degapau0,4454520,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1536x864,1519x754,,Eye dominance,4,oneFirst,,,,,163,Right,163,Right,Spreadsheet1,,,END TASK,,,,,116222,,,,,0,1,0,,,,,,,
1,1628591425775,10/08/2021 10:30:25,1628591425727,1,10/08/2021 11:30:25,53563,19,task-ptdz,,15020684,iojzfi1n,4460944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628591428001,10/08/2021 10:30:28,1628591428012,1,10/08/2021 11:30:28,53563,19,task-ptdz,,15020684,iojzfi1n,4460944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,2202.0999999940395,,,,,0,1,0,,,,,,intro,
3,1628591465466,10/08/2021 10:31:05,1628591465482,1,10/08/2021 11:31:05,53563,19,task-ptdz,,15020684,iojzfi1n,4460944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,37442.90000000596,,,,,0,1,0,,,,,,video,
4,1628591469707,10/08/2021 10:31:09,1628591469735,1,10/08/2021 11:31:09,53563,19,task-ptdz,,15020684,iojzfi1n,4460944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,4235.800000011921,,,,,0,1,0,,,,,,instructions,
5,1628591470957,10/08/2021 10:31:10,1628591470966,1,10/08/2021 11:31:10,53563,19,task-ptdz,,15020684,iojzfi1n,4460944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonB,response_button_text,1211.4000000059605,,,Right,1,0,1,0,,,,,,response,
6,1628591471040,10/08/2021 10:31:11,1628591470971,1,10/08/2021 11:31:10,53563,19,task-ptdz,,15020684,iojzfi1n,4460944,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1280x720,1280x577,,Eye dominance,4,bothFirst,173,Right,173,Right,,,,,Spreadsheet1,,,END TASK,,,,,45244,,,,,0,1,0,,,,,,,
1,1628615008432,10/08/2021 17:03:28,1628615010797,-4,10/08/2021 13:03:30,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628615046832,10/08/2021 17:04:06,1628615019425,-4,10/08/2021 13:03:39,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,8402.95000000333,,,,,0,1,0,,,,,,intro,
3,1628615046832,10/08/2021 17:04:06,1628615029459,-4,10/08/2021 13:03:49,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,,,,,,LOADING DELAY,,,A loading delay of more than 10s was detected.,,0,1,0,,,,,,,
4,1628615138500,10/08/2021 17:05:38,1628615141548,-4,10/08/2021 13:05:41,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
5,1628615146641,10/08/2021 17:05:46,1628615149370,-4,10/08/2021 13:05:49,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_embedded_youtube_api,,,,ERROR: The YouTube video took too long to load or the play command was blocked,1,0,1,0,,,,,,video,
6,1628615187206,10/08/2021 17:06:27,1628615189940,-4,10/08/2021 13:06:29,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone2,continue_button,45511.31999999052,,,,,0,1,0,,,,,,video,
7,1628615210121,10/08/2021 17:06:50,1628615212650,-4,10/08/2021 13:06:52,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,22665.869999997085,,,,,0,1,0,,,,,,instructions,
8,1628615215852,10/08/2021 17:06:55,1628615218556,-4,10/08/2021 13:06:58,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,Spreadsheet1,4,1,1,Screen 1,buttonA,response_button_text,5861.59499999485,,,Left,1,0,1,0,,,,,,response,
9,1628615215994,10/08/2021 17:06:55,1628615218567,-4,10/08/2021 13:06:58,53563,19,task-ptdz,,15050144,tlxlpkb5,4469128,,complete,,,computer,Desktop or Laptop,Chromium OS 13421.53.0,Chrome 86.0.4240.77,1366x768,1366x697,,Eye dominance,4,oneFirst,,,,,168,Right,168,Right,Spreadsheet1,,,END TASK,,,,,77020,,,,,0,1,0,,,,,,,
1,1628643354095,11/08/2021 00:55:54,1628643356032,1,11/08/2021 01:55:56,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1628643359695,11/08/2021 00:55:59,1628643361681,1,11/08/2021 01:56:01,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5595.100000023842,,,,,0,1,0,,,,,,intro,
3,1628643429823,11/08/2021 00:57:09,1628643431697,1,11/08/2021 01:57:11,53563,19,task-ptdz,,15061911,jt03j61q,4472380,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 92.0.4515.131,1920x1080,1920x937,,Eye dominance,4,bothFirst,168,Right,168,Right,,,,,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
